mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,exifData,favorite,mediaComments
calmoBarbo_2025_01_26__23_49_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:49:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_49_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_49_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_49_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:49:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_49_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_49_06_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_50_22_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:50:22-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_50_22_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_50_22_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_51_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:51:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_51_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_51_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_52_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:52:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_52_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_52_05_HDR0_8_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_53_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:53:05-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_53_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_53_05_HDR0_7_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:54:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_54_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_0_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_1_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_2_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_3_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_4_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_5_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
calmoBarbo_2025_01_26__23_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt,Panama_Hoya_408m_calmoBarbo_2025-01-26,timeLapse,2025-01-26T23:55:06-05:00,Hoya_408m_calmoBarbo_2025-01-26/2025-01-26/patches/calmoBarbo_2025_01_26__23_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,true,calmoBarbo_2025_01_26__23_55_06_HDR0_6_Mothbot_yolo11m_4500_imgsz1600_b1_2024-01-18.pt.jpg,image/jpeg,,,
